order_id,merchant_id,item_id,p_base_ordered,order_timestamp,ready_click_timestamp,actual_handover_timestamp,rider_travel_time_mins,p_base,base_honesty_score,kitchen_capacity,order_hour,raw_signal_gap,t_physics,current_gap,current_beta,t_for,t_dispatch,baseline_arrival,ai_arrival,baseline_wait,ai_wait
ORD_00327,M_008,ITM_M_008_0,11,2026-03-01 21:54:00,2026-03-01 21:56:49.836950,2026-03-01 22:05:00,13,11,0.3192179857782378,8,21,8.17,15.4,8.169384166666667,4.166385925,2026-03-01 22:13:33.983155500,2026-03-01 22:01:12.983155500,2026-03-01 22:09:49.836950,2026-03-01 22:14:12.983155500,0.0,0.0
ORD_00328,M_023,ITM_M_023_4,15,2026-03-01 21:56:00,2026-03-01 22:02:57.024130,2026-03-01 22:11:00,7,15,0.3292001800837465,8,21,8.05,21.0,8.049597833333333,4.105294895,2026-03-01 22:21:06.317693700,2026-03-01 22:14:27.317693700,2026-03-01 22:09:57.024130,2026-03-01 22:21:27.317693700,1.0495978333333333,0.0
ORD_00329,M_050,ITM_M_050_2,17,2026-03-01 21:58:00,2026-03-01 22:13:42.752339,2026-03-01 22:15:00,13,17,0.8927115821856078,5,21,1.29,23.8,1.2874610166666665,0.6566051184999999,2026-03-01 22:22:27.396307110,2026-03-01 22:10:06.396307110,2026-03-01 22:26:42.752339,2026-03-01 22:23:06.396307110,0.0,0.0
ORD_00330,M_071,ITM_M_071_2,21,2026-03-01 22:00:00,2026-03-01 22:16:49.111824,2026-03-01 22:21:00,7,21,0.6515441994896127,4,22,4.18,21.0,4.1814696,2.1325494959999998,2026-03-01 22:23:07.952969759,2026-03-01 22:16:28.952969759,2026-03-01 22:23:49.111824,2026-03-01 22:23:28.952969759,0.0,0.0
ORD_00331,M_048,ITM_M_048_2,12,2026-03-01 22:02:00,2026-03-01 22:12:44.051518,2026-03-01 22:14:00,5,12,0.8945159967523226,11,22,1.27,12.0,1.2658080333333332,0.645562097,2026-03-01 22:14:38.733725820,2026-03-01 22:09:53.733725820,2026-03-01 22:17:44.051518,2026-03-01 22:14:53.733725820,0.0,0.0
ORD_00332,M_049,ITM_M_049_3,10,2026-03-01 22:04:00,2026-03-01 22:10:27.535812,2026-03-01 22:14:00,10,10,0.7049108502540603,12,22,3.54,10.0,3.5410698000000003,1.805945598,2026-03-01 22:15:48.356735880,2026-03-01 22:06:18.356735880,2026-03-01 22:20:27.535812,2026-03-01 22:16:18.356735880,0.0,0.0
ORD_00333,M_006,ITM_M_006_1,19,2026-03-01 22:06:00,2026-03-01 22:21:30.355852,2026-03-01 22:25:00,7,19,0.7088275727423214,7,22,3.49,19.0,3.4940691333333334,1.781975258,2026-03-01 22:26:46.918515480,2026-03-01 22:20:07.918515480,2026-03-01 22:28:30.355852,2026-03-01 22:27:07.918515480,0.0,0.0
ORD_00334,M_023,ITM_M_023_1,16,2026-03-01 22:08:00,2026-03-01 22:15:57.024130,2026-03-01 22:24:00,11,16,0.3292001800837465,8,22,8.05,16.0,8.049597833333333,4.105294895,2026-03-01 22:28:06.317693700,2026-03-01 22:17:39.317693700,2026-03-01 22:26:57.024130,2026-03-01 22:28:39.317693700,0.0,0.0
ORD_00335,M_077,ITM_M_077_4,22,2026-03-01 22:10:00,2026-03-01 22:31:06.059034,2026-03-01 22:32:00,6,22,0.9250819909957791,5,22,0.9,22.0,0.8990161000000001,0.458498211,2026-03-01 22:32:27.509892660,2026-03-01 22:26:45.509892660,2026-03-01 22:37:06.059034,2026-03-01 22:32:45.509892660,0.0,0.0
ORD_00336,M_045,ITM_M_045_4,16,2026-03-01 22:12:00,2026-03-01 22:22:13.100874,2026-03-01 22:28:00,14,16,0.5181956580228584,9,22,5.78,16.0,5.7816521000000005,2.9486425709999997,2026-03-01 22:30:56.918554260,2026-03-01 22:17:38.918554260,2026-03-01 22:36:13.100874,2026-03-01 22:31:38.918554260,0.0,0.0
ORD_00337,M_002,ITM_M_002_3,20,2026-03-01 22:14:00,2026-03-01 22:32:17.638737,2026-03-01 22:34:00,5,20,0.8578315792488931,10,22,1.71,20.0,1.70602105,0.8700707354999999,2026-03-01 22:34:52.204244130,2026-03-01 22:30:07.204244130,2026-03-01 22:37:17.638737,2026-03-01 22:35:07.204244130,0.0,0.0
ORD_00338,M_049,ITM_M_049_1,19,2026-03-01 22:16:00,2026-03-01 22:31:27.535812,2026-03-01 22:35:00,7,19,0.7049108502540603,12,22,3.54,19.0,3.5410698000000003,1.805945598,2026-03-01 22:36:48.356735880,2026-03-01 22:30:09.356735880,2026-03-01 22:38:27.535812,2026-03-01 22:37:09.356735880,0.0,0.0
ORD_00339,M_071,ITM_M_071_3,24,2026-03-01 22:18:00,2026-03-01 22:37:49.111824,2026-03-01 22:42:00,14,24,0.6515441994896127,4,22,4.18,24.0,4.1814696,2.1325494959999998,2026-03-01 22:44:07.952969759,2026-03-01 22:30:49.952969759,2026-03-01 22:51:49.111824,2026-03-01 22:44:49.952969759,0.0,0.0
ORD_00340,M_079,ITM_M_079_1,20,2026-03-01 22:20:00,2026-03-01 22:35:21.736976,2026-03-01 22:40:00,16,20,0.6135235773348982,9,22,4.64,20.0,4.637717066666666,2.365235704,2026-03-01 22:42:21.914142240,2026-03-01 22:27:09.914142240,2026-03-01 22:51:21.736976,2026-03-01 22:43:09.914142240,0.0,0.0
ORD_00341,M_026,ITM_M_026_1,9,2026-03-01 22:22:00,2026-03-01 22:29:49.842328,2026-03-01 22:31:00,13,9,0.9025587895320946,12,22,1.17,9.0,1.1692945333333333,0.5963402119999999,2026-03-01 22:31:35.780412720,2026-03-01 22:19:14.780412720,2026-03-01 22:42:49.842328,2026-03-01 22:32:14.780412720,0.0,0.0
ORD_00342,M_067,ITM_M_067_4,10,2026-03-01 22:24:00,2026-03-01 22:26:00.390811,2026-03-01 22:34:00,9,10,0.3338761269643474,10,22,7.99,10.0,7.993486483333333,4.076678106499999,2026-03-01 22:38:04.600686390,2026-03-01 22:29:31.600686390,2026-03-01 22:35:00.390811,2026-03-01 22:38:31.600686390,0.0,0.0
ORD_00343,M_002,ITM_M_002_4,11,2026-03-01 22:26:00,2026-03-01 22:35:17.638737,2026-03-01 22:37:00,9,11,0.8578315792488931,10,22,1.71,11.0,1.70602105,0.8700707354999999,2026-03-01 22:37:52.204244130,2026-03-01 22:29:19.204244130,2026-03-01 22:44:17.638737,2026-03-01 22:38:19.204244130,0.0,0.0
ORD_00344,M_092,ITM_M_092_2,12,2026-03-01 22:28:00,2026-03-01 22:38:06.222389,2026-03-01 22:40:00,13,12,0.8419755405004703,6,22,1.9,12.0,1.8962935166666666,0.9671096934999996,2026-03-01 22:40:58.026581610,2026-03-01 22:28:37.026581610,2026-03-01 22:51:06.222389,2026-03-01 22:41:37.026581610,0.0,0.0
ORD_00345,M_041,ITM_M_041_4,24,2026-03-01 22:30:00,2026-03-01 22:52:19.728051,2026-03-01 22:54:00,10,24,0.8607334047705453,5,22,1.67,24.0,1.67119915,0.8523115665000001,2026-03-01 22:54:51.138693990,2026-03-01 22:45:21.138693990,2026-03-01 23:02:19.728051,2026-03-01 22:55:21.138693990,0.0,0.0
ORD_00346,M_092,ITM_M_092_4,13,2026-03-01 22:32:00,2026-03-01 22:43:06.222389,2026-03-01 22:45:00,17,13,0.8419755405004703,6,22,1.9,13.0,1.8962935166666666,0.9671096934999996,2026-03-01 22:45:58.026581610,2026-03-01 22:29:49.026581610,2026-03-01 23:00:06.222389,2026-03-01 22:46:49.026581610,0.0,0.0
ORD_00347,M_008,ITM_M_008_2,22,2026-03-01 22:34:00,2026-03-01 22:47:49.836950,2026-03-01 22:56:00,6,22,0.3192179857782378,8,22,8.17,22.0,8.169384166666667,4.166385925,2026-03-01 23:00:09.983155500,2026-03-01 22:54:27.983155500,2026-03-01 22:53:49.836950,2026-03-01 23:00:27.983155500,2.1693841666666667,0.0
ORD_00348,M_011,ITM_M_011_2,24,2026-03-01 22:36:00,2026-03-01 22:58:48.594269,2026-03-01 23:00:00,11,24,0.900825373717354,11,22,1.19,24.0,1.1900955166666667,0.6069487134999999,2026-03-01 23:00:36.416922810,2026-03-01 22:50:09.416922810,2026-03-01 23:09:48.594269,2026-03-01 23:01:09.416922810,0.0,0.0
ORD_00349,M_097,ITM_M_097_0,23,2026-03-01 22:38:00,2026-03-01 22:53:08.733215,2026-03-01 23:01:00,12,23,0.3454627980428627,13,22,7.85,23.0,7.854446416666667,3.8968257543749996,2026-03-01 23:04:53.809545264,2026-03-01 22:53:29.809545264,2026-03-01 23:05:08.733215,2026-03-01 23:05:29.809545264,0.0,0.0
ORD_00350,M_030,ITM_M_030_1,18,2026-03-01 22:40:00,2026-03-01 22:51:45.040676,2026-03-01 22:58:00,8,18,0.4792231609645236,8,22,6.25,18.0,6.249322066666666,3.1705689165217383,2026-03-01 23:01:10.234134990,2026-03-01 22:53:34.234134990,2026-03-01 22:59:45.040676,2026-03-01 23:01:34.234134990,0.0,0.0
ORD_00351,M_085,ITM_M_085_0,9,2026-03-01 22:42:00,2026-03-01 22:50:14.723173,2026-03-01 22:51:00,15,9,0.937115518182192,11,22,0.75,9.0,0.7546137833333333,0.3848530295,2026-03-01 22:51:23.091181770,2026-03-01 22:37:08.091181770,2026-03-01 23:05:14.723173,2026-03-01 22:52:08.091181770,0.0,0.0
ORD_00352,M_036,ITM_M_036_3,14,2026-03-01 22:44:00,2026-03-01 22:49:43.332068,2026-03-01 22:58:00,14,14,0.3101834272315131,5,22,8.28,14.0,8.277798866666666,4.221677422,2026-03-01 23:02:13.300645320,2026-03-01 22:48:55.300645320,2026-03-01 23:03:43.332068,2026-03-01 23:02:55.300645320,0.0,0.0
ORD_00353,M_036,ITM_M_036_3,14,2026-03-01 22:46:00,2026-03-01 22:51:43.332068,2026-03-01 23:00:00,9,14,0.3101834272315131,5,22,8.28,14.0,8.277798866666666,4.221677422,2026-03-01 23:04:13.300645320,2026-03-01 22:55:40.300645320,2026-03-01 23:00:43.332068,2026-03-01 23:04:40.300645320,0.0,0.0
ORD_00354,M_095,ITM_M_095_2,16,2026-03-01 22:48:00,2026-03-01 23:00:50.365811,2026-03-01 23:04:00,10,16,0.7366191819557919,14,22,3.16,16.0,3.1605698166666665,1.6118906064999998,2026-03-01 23:05:36.713436390,2026-03-01 22:56:06.713436390,2026-03-01 23:10:50.365811,2026-03-01 23:06:06.713436390,0.0,0.0
ORD_00355,M_034,ITM_M_034_3,17,2026-03-01 22:50:00,2026-03-01 22:58:47.764889,2026-03-01 23:07:00,11,17,0.3163401238211479,14,22,8.2,17.0,8.203918516666667,4.1839984435,2026-03-01 23:11:11.039906610,2026-03-01 23:00:44.039906610,2026-03-01 23:09:47.764889,2026-03-01 23:11:44.039906610,0.0,0.0
ORD_00356,M_055,ITM_M_055_0,11,2026-03-01 22:52:00,2026-03-01 22:59:01.588625,2026-03-01 23:03:00,13,11,0.6688730901035584,11,22,3.97,11.0,3.9735229166666666,2.0264966875,2026-03-01 23:05:01.589801250,2026-03-01 22:52:40.589801250,2026-03-01 23:12:01.588625,2026-03-01 23:05:40.589801250,0.0,0.0
ORD_00357,M_078,ITM_M_078_3,17,2026-03-01 22:54:00,2026-03-01 23:09:16.641298,2026-03-01 23:11:00,8,17,0.856446247004498,10,22,1.72,17.0,1.7226450333333332,0.8785489669999997,2026-03-01 23:11:52.712938020,2026-03-01 23:04:16.712938020,2026-03-01 23:17:16.641298,2026-03-01 23:12:16.712938020,0.0,0.0
ORD_00358,M_075,ITM_M_075_2,11,2026-03-01 22:56:00,2026-03-01 23:01:31.040446,2026-03-01 23:07:00,8,11,0.5431117301782007,4,22,5.48,11.0,5.482659233333334,2.7961562090000003,2026-03-01 23:09:47.769372540,2026-03-01 23:02:11.769372540,2026-03-01 23:09:31.040446,2026-03-01 23:10:11.769372540,0.0,0.0
ORD_00359,M_046,ITM_M_046_1,24,2026-03-01 22:58:00,2026-03-01 23:17:57.261733,2026-03-01 23:22:00,8,24,0.662863517537869,14,22,4.05,24.0,4.0456377833333335,2.0632752695,2026-03-01 23:24:03.796516169,2026-03-01 23:16:27.796516169,2026-03-01 23:25:57.261733,2026-03-01 23:24:27.796516169,0.0,0.0
ORD_00360,M_083,ITM_M_083_3,19,2026-03-01 23:00:00,2026-03-01 23:13:10.577744,2026-03-01 23:19:00,14,19,0.5146913117455165,4,23,5.82,19.0,5.823704266666667,2.970089176,2026-03-01 23:21:58.205350560,2026-03-01 23:08:40.205350560,2026-03-01 23:27:10.577744,2026-03-01 23:22:40.205350560,0.0,0.0
ORD_00361,M_071,ITM_M_071_2,21,2026-03-01 23:02:00,2026-03-01 23:18:49.111824,2026-03-01 23:23:00,8,21,0.6515441994896127,4,23,4.18,21.0,4.1814696,2.1325494959999998,2026-03-01 23:25:07.952969759,2026-03-01 23:17:31.952969759,2026-03-01 23:26:49.111824,2026-03-01 23:25:31.952969759,0.0,0.0
ORD_00362,M_051,ITM_M_051_0,12,2026-03-01 23:04:00,2026-03-01 23:13:25.882324,2026-03-01 23:16:00,7,12,0.78594767243878,12,23,2.57,12.0,2.568627933333333,1.3100002459999998,2026-03-01 23:17:18.600014760,2026-03-01 23:10:39.600014760,2026-03-01 23:20:25.882324,2026-03-01 23:17:39.600014760,0.0,0.0
ORD_00363,M_096,ITM_M_096_2,22,2026-03-01 23:06:00,2026-03-01 23:23:15.419399,2026-03-01 23:28:00,10,22,0.6047491646965246,3,23,4.74,22.0,4.743010016666667,2.4189351085,2026-03-01 23:30:25.136106510,2026-03-01 23:20:55.136106510,2026-03-01 23:33:15.419399,2026-03-01 23:30:55.136106510,0.0,0.0
ORD_00364,M_092,ITM_M_092_0,15,2026-03-01 23:08:00,2026-03-01 23:21:06.222389,2026-03-01 23:23:00,11,15,0.8419755405004703,6,23,1.9,15.0,1.8962935166666666,0.9671096934999996,2026-03-01 23:23:58.026581610,2026-03-01 23:13:31.026581610,2026-03-01 23:32:06.222389,2026-03-01 23:24:31.026581610,0.0,0.0
ORD_00365,M_002,ITM_M_002_0,8,2026-03-01 23:10:00,2026-03-01 23:16:17.638737,2026-03-01 23:18:00,12,8,0.8578315792488931,10,23,1.71,8.0,1.70602105,0.8700707354999999,2026-03-01 23:18:52.204244130,2026-03-01 23:07:28.204244130,2026-03-01 23:28:17.638737,2026-03-01 23:19:28.204244130,0.0,0.0
ORD_00366,M_033,ITM_M_033_4,18,2026-03-01 23:12:00,2026-03-01 23:22:48.741444,2026-03-01 23:30:00,5,18,0.4010297827173231,8,23,7.19,18.0,7.1876426,3.4875513359999997,2026-03-01 23:33:29.253080160,2026-03-01 23:28:44.253080160,2026-03-01 23:27:48.741444,2026-03-01 23:33:44.253080160,2.1876425999999998,0.0
ORD_00367,M_032,ITM_M_032_0,11,2026-03-01 23:14:00,2026-03-01 23:23:33.381260,2026-03-01 23:25:00,12,11,0.8796961949339386,8,23,1.44,11.0,1.4436456666666666,0.73625929,2026-03-01 23:25:44.175557400,2026-03-01 23:14:20.175557400,2026-03-01 23:35:33.381260,2026-03-01 23:26:20.175557400,0.0,0.0
ORD_00368,M_073,ITM_M_073_1,24,2026-03-01 23:16:00,2026-03-01 23:37:25.875925,2026-03-01 23:40:00,12,24,0.7859387851625375,4,23,2.57,24.0,2.5687345833333333,1.3100546375,2026-03-01 23:41:18.603278250,2026-03-01 23:29:54.603278250,2026-03-01 23:49:25.875925,2026-03-01 23:41:54.603278250,0.0,0.0
ORD_00369,M_015,ITM_M_015_1,16,2026-03-01 23:18:00,2026-03-01 23:27:01.183235,2026-03-01 23:34:00,6,16,0.4183100487524533,7,23,6.98,16.0,6.980279416666666,3.5599425024999993,2026-03-01 23:37:33.596550150,2026-03-01 23:31:51.596550150,2026-03-01 23:33:01.183235,2026-03-01 23:37:51.596550150,0.9802794166666666,0.0
ORD_00370,M_086,ITM_M_086_2,20,2026-03-01 23:20:00,2026-03-01 23:37:28.138268,2026-03-01 23:40:00,13,20,0.7890809283584438,13,23,2.53,20.0,2.5310288666666665,1.290824722,2026-03-01 23:41:17.449483320,2026-03-01 23:28:56.449483320,2026-03-01 23:50:28.138268,2026-03-01 23:41:56.449483320,0.0,0.0
ORD_00371,M_031,ITM_M_031_3,19,2026-03-01 23:22:00,2026-03-01 23:37:08.056598,2026-03-01 23:41:00,8,19,0.6778563860711875,7,23,3.87,19.0,3.8657233666666664,1.9715189169999996,2026-03-01 23:42:58.291135020,2026-03-01 23:35:22.291135020,2026-03-01 23:45:08.056598,2026-03-01 23:43:22.291135020,0.0,0.0
ORD_00372,M_067,ITM_M_067_4,10,2026-03-01 23:24:00,2026-03-01 23:26:00.390811,2026-03-01 23:34:00,6,10,0.3338761269643474,10,23,7.99,10.0,7.993486483333333,4.076678106499999,2026-03-01 23:38:04.600686390,2026-03-01 23:32:22.600686390,2026-03-01 23:32:00.390811,2026-03-01 23:38:22.600686390,1.9934864833333334,0.0
ORD_00373,M_081,ITM_M_081_3,24,2026-03-01 23:26:00,2026-03-01 23:43:44.480954,2026-03-01 23:50:00,14,24,0.478445768829431,8,23,6.26,24.0,6.258650766666666,3.1780264287894733,2026-03-01 23:53:10.681585728,2026-03-01 23:39:52.681585728,2026-03-01 23:57:44.480954,2026-03-01 23:53:52.681585728,0.0,0.0
ORD_00374,M_035,ITM_M_035_4,12,2026-03-01 23:28:00,2026-03-01 23:31:48.802792,2026-03-01 23:40:00,17,12,0.3177816559878169,11,23,8.19,12.0,8.186620133333333,3.832045108615384,2026-03-01 23:43:49.922706516,2026-03-01 23:27:40.922706516,2026-03-01 23:48:48.802792,2026-03-01 23:44:40.922706516,0.0,0.0
ORD_00375,M_021,ITM_M_021_1,9,2026-03-01 23:30:00,2026-03-01 23:33:51.320363,2026-03-01 23:39:00,11,9,0.5712782816041035,5,23,5.14,9.0,5.144660616666667,2.6237769145,2026-03-01 23:41:37.426614870,2026-03-01 23:31:10.426614870,2026-03-01 23:44:51.320363,2026-03-01 23:42:10.426614870,0.0,0.0
ORD_00376,M_048,ITM_M_048_4,15,2026-03-01 23:32:00,2026-03-01 23:45:44.051518,2026-03-01 23:47:00,11,15,0.8945159967523226,11,23,1.27,15.0,1.2658080333333332,0.645562097,2026-03-01 23:47:38.733725820,2026-03-01 23:37:11.733725820,2026-03-01 23:56:44.051518,2026-03-01 23:48:11.733725820,0.0,0.0
ORD_00377,M_090,ITM_M_090_3,23,2026-03-01 23:34:00,2026-03-01 23:52:33.946108,2026-03-01 23:57:00,7,23,0.6304807053066871,10,23,4.43,23.0,4.4342315333333335,2.261458082,2026-03-01 23:59:15.687484919,2026-03-01 23:52:36.687484919,2026-03-01 23:59:33.946108,2026-03-01 23:59:36.687484919,0.0,0.0
ORD_00378,M_047,ITM_M_047_4,19,2026-03-01 23:36:00,2026-03-01 23:50:39.849318,2026-03-01 23:55:00,14,19,0.6386796089909925,8,23,4.34,19.0,4.3358447,2.2112807969999997,2026-03-01 23:57:12.676847820,2026-03-01 23:43:54.676847820,2026-03-02 00:04:39.849318,2026-03-01 23:57:54.676847820,0.0,0.0
ORD_00379,M_089,ITM_M_089_0,22,2026-03-01 23:38:00,2026-03-01 23:53:15.588795,2026-03-02 00:00:00,5,22,0.4383177703677589,6,23,6.74,22.0,6.74018675,3.4374952425,2026-03-02 00:03:26.249714550,2026-03-01 23:58:41.249714550,2026-03-01 23:58:15.588795,2026-03-02 00:03:41.249714550,1.74018675,0.0
ORD_00380,M_020,ITM_M_020_1,16,2026-03-01 23:40:00,2026-03-01 23:51:11.588869,2026-03-01 23:56:00,12,16,0.5994289842313965,4,23,4.81,16.0,4.8068521833333335,2.4514946135000004,2026-03-01 23:58:27.089676810,2026-03-01 23:47:03.089676810,2026-03-02 00:03:11.588869,2026-03-01 23:59:03.089676810,0.0,0.0
ORD_00381,M_016,ITM_M_016_4,12,2026-03-01 23:42:00,2026-03-01 23:51:08.212109,2026-03-01 23:54:00,6,12,0.7614057064964304,14,23,2.86,12.0,2.863131516666667,1.4601970734999998,2026-03-01 23:55:27.611824410,2026-03-01 23:49:45.611824410,2026-03-01 23:57:08.212109,2026-03-01 23:55:45.611824410,0.0,0.0
ORD_00382,M_074,ITM_M_074_4,13,2026-03-01 23:44:00,2026-03-01 23:50:12.871609,2026-03-01 23:57:00,8,13,0.4345439013689814,10,23,6.79,13.0,6.785473183333334,3.4605913235,2026-03-02 00:00:27.635479410,2026-03-01 23:52:51.635479410,2026-03-01 23:58:12.871609,2026-03-02 00:00:51.635479410,0.0,0.0
ORD_00383,M_030,ITM_M_030_1,18,2026-03-01 23:46:00,2026-03-01 23:57:45.040676,2026-03-02 00:04:00,6,18,0.4792231609645236,8,23,6.25,18.0,6.249322066666666,3.1705689165217383,2026-03-02 00:07:10.234134990,2026-03-02 00:01:28.234134990,2026-03-02 00:03:45.040676,2026-03-02 00:07:28.234134990,0.24932206666666668,0.0
ORD_00384,M_001,ITM_M_001_0,10,2026-03-01 23:48:00,2026-03-01 23:52:51.460493,2026-03-01 23:58:00,13,10,0.5714729063059757,6,23,5.14,10.0,5.142325116666667,2.6225858095000003,2026-03-02 00:00:37.355148570,2026-03-01 23:48:16.355148570,2026-03-02 00:05:51.460493,2026-03-02 00:01:16.355148570,0.0,0.0
ORD_00385,M_033,ITM_M_033_1,10,2026-03-01 23:50:00,2026-03-01 23:52:48.741444,2026-03-02 00:00:00,8,10,0.4010297827173231,8,23,7.19,10.0,7.1876426,3.4875513359999997,2026-03-02 00:03:29.253080160,2026-03-01 23:55:53.253080160,2026-03-02 00:00:48.741444,2026-03-02 00:03:53.253080160,0.0,0.0
ORD_00386,M_078,ITM_M_078_2,23,2026-03-01 23:52:00,2026-03-02 00:13:16.641298,2026-03-02 00:15:00,7,23,0.856446247004498,10,23,1.72,23.0,1.7226450333333332,0.8785489669999997,2026-03-02 00:15:52.712938020,2026-03-02 00:09:13.712938020,2026-03-02 00:20:16.641298,2026-03-02 00:16:13.712938020,0.0,0.0
ORD_00387,M_008,ITM_M_008_2,22,2026-03-01 23:54:00,2026-03-02 00:07:49.836950,2026-03-02 00:16:00,7,22,0.3192179857782378,8,23,8.17,22.0,8.169384166666667,4.166385925,2026-03-02 00:20:09.983155500,2026-03-02 00:13:30.983155500,2026-03-02 00:14:49.836950,2026-03-02 00:20:30.983155500,1.1693841666666667,0.0
ORD_00388,M_002,ITM_M_002_2,15,2026-03-01 23:56:00,2026-03-02 00:09:17.638737,2026-03-02 00:11:00,10,15,0.8578315792488931,10,23,1.71,15.0,1.70602105,0.8700707354999999,2026-03-02 00:11:52.204244130,2026-03-02 00:02:22.204244130,2026-03-02 00:19:17.638737,2026-03-02 00:12:22.204244130,0.0,0.0
ORD_00389,M_061,ITM_M_061_2,13,2026-03-01 23:58:00,2026-03-02 00:07:30.927912,2026-03-02 00:11:00,17,13,0.7096220998975346,10,23,3.48,13.0,3.4845348,1.777112748,2026-03-02 00:12:46.626764880,2026-03-01 23:56:37.626764880,2026-03-02 00:24:30.927912,2026-03-02 00:13:37.626764880,0.0,0.0
ORD_00390,M_022,ITM_M_022_4,24,2026-03-02 00:00:00,2026-03-02 00:23:20.054476,2026-03-02 00:24:00,5,24,0.944520105744802,13,0,0.67,24.0,0.6657587333333334,0.33953695399999995,2026-03-02 00:24:20.372217240,2026-03-02 00:19:35.372217240,2026-03-02 00:28:20.054476,2026-03-02 00:24:35.372217240,0.0,0.0
ORD_00391,M_098,ITM_M_098_1,14,2026-03-02 00:02:00,2026-03-02 00:08:36.578535,2026-03-02 00:16:00,16,14,0.3841368536108348,10,0,7.39,14.0,7.390357750000001,3.7690824525,2026-03-02 00:19:46.144947150,2026-03-02 00:04:34.144947150,2026-03-02 00:24:36.578535,2026-03-02 00:20:34.144947150,0.0,0.0
ORD_00392,M_084,ITM_M_084_0,20,2026-03-02 00:04:00,2026-03-02 00:19:31.121349,2026-03-02 00:24:00,6,20,0.6265574285931411,7,0,4.48,20.0,4.48131085,2.2854685335,2026-03-02 00:26:17.128112010,2026-03-02 00:20:35.128112010,2026-03-02 00:25:31.121349,2026-03-02 00:26:35.128112010,0.0,0.0
ORD_00393,M_076,ITM_M_076_4,14,2026-03-02 00:06:00,2026-03-02 00:16:24.533341,2026-03-02 00:20:00,9,14,0.7007407513006592,10,0,3.59,14.0,3.591110983333333,1.8314666014999998,2026-03-02 00:21:49.887996090,2026-03-02 00:13:16.887996090,2026-03-02 00:25:24.533341,2026-03-02 00:22:16.887996090,0.0,0.0
ORD_00394,M_093,ITM_M_093_1,12,2026-03-02 00:08:00,2026-03-02 00:14:06.640330,2026-03-02 00:20:00,9,12,0.5092226806081813,8,0,5.89,12.0,5.889327833333334,3.003557195,2026-03-02 00:23:00.213431700,2026-03-02 00:14:27.213431700,2026-03-02 00:23:06.640330,2026-03-02 00:23:27.213431700,0.0,0.0
ORD_00395,M_059,ITM_M_059_1,10,2026-03-02 00:10:00,2026-03-02 00:12:31.692040,2026-03-02 00:20:00,12,10,0.3773500553976124,3,0,7.47,10.0,7.471799333333333,3.81061766,2026-03-02 00:23:48.637059600,2026-03-02 00:12:24.637059600,2026-03-02 00:24:31.692040,2026-03-02 00:24:24.637059600,0.0,0.0
ORD_00396,M_092,ITM_M_092_1,14,2026-03-02 00:12:00,2026-03-02 00:24:06.222389,2026-03-02 00:26:00,14,14,0.8419755405004703,6,0,1.9,14.0,1.8962935166666666,0.9671096934999996,2026-03-02 00:26:58.026581610,2026-03-02 00:13:40.026581610,2026-03-02 00:38:06.222389,2026-03-02 00:27:40.026581610,0.0,0.0
ORD_00397,M_079,ITM_M_079_0,12,2026-03-02 00:14:00,2026-03-02 00:21:21.736976,2026-03-02 00:26:00,7,12,0.6135235773348982,9,0,4.64,12.0,4.637717066666666,2.365235704,2026-03-02 00:28:21.914142240,2026-03-02 00:21:42.914142240,2026-03-02 00:28:21.736976,2026-03-02 00:28:42.914142240,0.0,0.0
ORD_00398,M_084,ITM_M_084_1,10,2026-03-02 00:16:00,2026-03-02 00:21:31.121349,2026-03-02 00:26:00,9,10,0.6265574285931411,7,0,4.48,10.0,4.48131085,2.2854685335,2026-03-02 00:28:17.128112010,2026-03-02 00:19:44.128112010,2026-03-02 00:30:31.121349,2026-03-02 00:28:44.128112010,0.0,0.0
ORD_00399,M_054,ITM_M_054_2,14,2026-03-02 00:18:00,2026-03-02 00:25:51.846897,2026-03-02 00:32:00,12,14,0.4886762452410896,10,0,6.14,14.0,6.13588505,3.1216012226666665,2026-03-02 00:35:07.296073362,2026-03-02 00:23:43.296073362,2026-03-02 00:37:51.846897,2026-03-02 00:35:43.296073362,0.0,0.0
ORD_00400,M_039,ITM_M_039_0,9,2026-03-02 00:20:00,2026-03-02 00:23:45.456007,2026-03-02 00:29:00,15,9,0.5631333428630467,12,0,5.24,9.0,5.242399883333333,2.6736239404999997,2026-03-02 00:31:40.417436430,2026-03-02 00:17:25.417436430,2026-03-02 00:38:45.456007,2026-03-02 00:32:25.417436430,0.0,0.0
ORD_00401,M_053,ITM_M_053_0,18,2026-03-02 00:22:00,2026-03-02 00:38:53.439959,2026-03-02 00:40:00,14,18,0.9075554990782504,10,0,1.11,18.0,1.1093340166666665,0.5657603484999999,2026-03-02 00:40:33.945620910,2026-03-02 00:27:15.945620910,2026-03-02 00:52:53.439959,2026-03-02 00:41:15.945620910,0.0,0.0
ORD_00402,M_023,ITM_M_023_0,24,2026-03-02 00:24:00,2026-03-02 00:39:57.024130,2026-03-02 00:48:00,17,24,0.3292001800837465,8,0,8.05,24.0,8.049597833333333,4.105294895,2026-03-02 00:52:06.317693700,2026-03-02 00:35:57.317693700,2026-03-02 00:56:57.024130,2026-03-02 00:52:57.317693700,0.0,0.0
